data_point,location
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,1
78,2
78,2
78,2
78,2
78,2
78,0
79,0
79,2
79,2
79,2
79,2
79,2
79,2
79,2
79,2
79,2
79,0
79,1
79,1
79,1
79,1
79,0
79,0
79,0
79,0
79,8
79,8
79,8
79,8
79,8
79,8
79,0
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,0
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,7
79,0
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,0
79,0
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,1
79,0
79,0
79,0
79,6
79,6
79,6
79,0
79,0
79,5
79,5
80,0
80,0
80,0
80,0
80,0
80,0
80,0
80,0
80,0
80,0
80,0
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,1
80,1
80,1
80,1
80,1
80,1
80,1
80,1
80,1
80,1
80,1
80,8
80,8
80,8
80,8
80,8
80,8
80,8
80,8
80,8
80,8
80,8
80,8
80,0
80,7
80,7
80,7
80,7
80,7
80,7
80,7
80,7
80,7
80,0
80,8
80,8
80,8
80,8
80,8
80,8
80,8
80,8
80,8
80,8
80,0
80,0
80,0
80,0
80,0
80,0
80,0
80,0
80,1
80,1
80,1
80,1
80,1
80,1
80,1
80,1
80,1
80,0
80,0
80,6
80,6
80,6
80,6
80,6
80,6
80,6
80,6
80,6
80,6
80,6
80,6
80,6
80,6
80,6
80,6
80,6
80,7
80,7
80,7
80,7
80,7
80,7
80,7
80,7
80,7
80,7
80,7
80,7
80,7
80,7
80,7
80,7
80,7
80,0
80,6
80,6
80,6
80,6
80,6
80,6
80,6
80,6
80,6
80,6
80,6
80,0
80,5
80,5
80,5
80,5
80,5
80,5
80,5
80,5
80,5
80,5
80,0
80,0
80,0
80,4
80,4
80,4
80,4
80,4
80,4
80,4
80,4
80,4
80,4
80,4
80,4
80,4
80,4
80,4
80,4
80,4
81,0
81,0
81,0
81,0
81,0
81,0
81,0
81,0
81,0
81,0
81,2
81,2
81,2
81,2
81,2
81,2
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,0
81,0
81,0
81,0
81,0
81,0
81,0
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,4
81,0
81,6
81,6
81,6
81,6
81,6
81,6
81,6
81,6
81,6
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,5
81,0
81,7
81,7
81,7
81,7
81,7
81,7
81,7
81,7
81,7
81,7
81,7
81,7
81,7
81,7
81,7
81,7
81,7
81,7
81,7
81,0
81,6
81,6
81,6
81,6
81,6
81,6
81,6
81,6
81,0
81,4
81,4
82,0
82,0
82,0
82,0
82,0
82,0
82,0
82,0
82,0
82,8
82,8
82,8
82,8
82,8
82,8
82,8
82,0
82,1
82,1
82,1
82,0
82,0
82,0
82,0
82,0
82,0
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,1
82,0
82,2
82,2
82,2
82,2
82,2
82,2
82,2
82,2
82,2
82,2
82,2
82,2
82,2
82,0
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,4
82,0
82,6
82,6
82,6
82,6
82,6
82,6
82,6
82,6
82,6
82,6
82,6
82,6
82,6
82,0
82,7
82,7
82,7
82,7
82,7
82,7
82,7
82,7
82,7
82,7
82,7
82,7
82,7
82,0
82,3
82,3
82,3
82,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,3
83,3
83,3
83,3
83,3
83,3
83,3
83,3
83,4
83,4
83,4
83,4
83,4
83,4
83,4
83,4
83,0
83,6
83,6
83,6
83,6
83,6
83,6
83,6
83,6
83,6
83,0
83,7
83,7
83,7
83,7
83,7
83,7
83,7
83,0
83,6
83,6
83,6
83,6
83,6
83,6
83,6
83,0
83,3
83,3
83,3
83,3
83,3
83,0
83,2
83,2
83,2
83,2
83,2
83,2
83,2
83,2
83,2
83,2
83,2
83,2
83,2
83,2
83,2
83,2
83,4
83,4
83,4
83,4
83,4
83,4
83,4
83,4
83,4
83,4
83,4
83,4
83,4
83,4
83,0
83,5
83,5
83,5
83,5
83,5
83,5
83,5
83,5
83,5
83,5
83,5
83,5
83,5
83,5
83,5
83,5
83,5
83,5
83,5
83,5
83,5
83,0
83,8
83,8
83,8
83,8
83,8
83,8
83,8
83,8
83,8
83,8
84,0
84,1
84,1
84,1
84,1
84,1
84,1
84,1
84,1
84,1
84,1
84,1
84,1
84,1
84,1
84,1
84,1
84,1
84,1
84,1
84,0
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,0
84,8
84,8
84,8
84,8
84,8
84,8
84,8
84,8
84,8
84,8
84,8
84,8
84,8
84,8
84,7
84,7
84,7
84,7
84,7
84,7
84,7
84,7
84,7
84,7
84,7
84,7
84,7
84,7
84,7
84,7
84,0
84,6
84,6
84,6
84,6
84,6
84,6
84,6
84,0
84,0
84,0
84,0
84,0
84,0
84,0
84,0
84,3
84,3
84,3
84,3
84,3
84,3
84,3
84,3
84,0
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,0
84,0
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,5
84,0
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,3
84,3
84,3
84,3
84,3
84,3
84,3
84,3
84,3
84,3
84,3
84,3
84,0
84,6
84,6
84,6
84,6
84,6
84,6
84,6
84,6
84,6
84,6
84,6
84,6
84,6
84,6
84,6
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,0
85,3
85,3
85,3
85,3
85,3
85,3
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,4
85,0
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,7
85,8
85,8
85,8
85,8
85,8
85,8
85,8
85,8
85,8
85,8
85,1
85,1
85,1
85,1
85,1
85,1
85,1
85,1
85,1
85,1
85,1
85,1
85,1
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,0
85,1
85,1
85,1
85,1
85,1
85,1
85,1
85,1
85,1
85,1
85,1
85,1
85,1
85,1
85,0
85,6
85,6
85,6
85,6
85,6
85,6
85,6
85,6
85,6
85,6
85,6
85,6
85,6
85,6
85,6
85,6
85,6
85,6
85,6
85,6
85,6
85,0
85,3
85,3
85,3
85,3
85,3
85,3
85,0
86,0
86,0
86,0
86,0
86,0
86,0
86,0
86,0
86,0
86,0
86,2
86,2
86,2
86,2
86,2
86,2
86,0
86,1
86,1
86,1
86,1
86,1
86,1
86,1
86,1
86,1
86,0
86,0
86,5
86,5
86,5
86,5
86,5
86,5
86,0
86,7
86,7
86,7
86,7
86,7
86,7
86,7
86,7
86,7
86,7
86,6
86,6
86,6
86,6
86,6
86,6
86,6
86,6
86,6
86,0
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,0
86,8
86,8
86,8
86,8
86,8
86,8
86,8
86,8
86,8
86,8
86,8
86,8
86,8
86,8
86,8
86,8
86,0
86,3
86,3
86,3
86,3
86,3
86,3
86,3
86,3
86,3
86,3
86,3
86,3
86,3
86,3
86,0
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,6
86,6
86,6
86,6
86,6
86,6
86,6
86,6
86,6
86,6
86,6
86,6
86,6
86,6
86,6
86,0
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,5
86,6
86,6
86,6
86,6
86,6
86,6
86,6
86,6
86,6
86,6
87,0
87,0
87,0
87,0
87,0
87,0
87,0
87,0
87,0
87,0
87,0
87,0
87,0
87,0
87,0
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,8
87,0
87,2
87,2
87,2
87,2
87,2
87,2
87,2
87,2
87,2
87,2
87,2
87,2
87,2
87,2
87,2
87,2
87,2
87,0
87,0
87,0
87,0
87,0
87,0
87,0
87,0
87,7
87,7
87,7
87,7
87,7
87,7
87,7
87,7
87,7
87,7
87,4
87,4
87,4
87,4
87,4
87,4
87,4
87,4
87,4
87,4
87,0
87,6
87,6
87,6
87,6
87,6
87,6
88,0
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,5
88,5
88,5
88,5
88,5
88,5
88,5
88,0
88,0
88,0
88,0
88,0
88,0
88,0
88,0
88,0
88,0
88,0
88,0
88,2
88,2
88,2
88,2
88,2
88,2
88,2
88,2
88,2
88,0
88,8
88,8
88,8
88,8
88,8
88,8
88,8
88,8
88,8
88,8
88,8
88,8
88,7
88,7
88,7
88,7
88,7
88,7
88,7
88,7
88,7
88,7
88,7
88,7
88,7
88,0
88,4
88,4
88,4
88,4
88,4
88,4
88,4
88,4
88,4
88,4
88,4
88,4
88,4
88,4
88,4
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,0
88,1
88,1
88,1
88,1
88,1
88,1
88,1
88,1
88,1
88,1
88,1
88,1
88,0
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,0
88,8
88,8
88,8
88,8
88,8
88,8
88,8
88,8
88,8
88,8
88,8
88,8
88,8
88,8
88,8
88,8
88,0
88,0
88,0
88,0
88,0
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,6
88,0
89,0
89,0
89,0
89,0
89,0
89,0
89,0
89,0
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,0
89,8
89,8
89,8
89,8
89,8
89,0
89,0
89,0
89,0
89,0
89,8
89,8
89,8
89,8
89,8
89,8
89,8
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,1
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,2
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,0
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,0
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
89,6
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,8
90,8
90,8
90,8
90,8
90,8
90,8
90,8
90,8
90,7
90,7
90,7
90,7
90,7
90,7
90,7
90,7
90,7
90,7
90,7
90,0
90,1
90,1
90,1
90,1
90,1
90,1
90,1
90,1
90,1
90,1
90,1
90,1
90,3
90,3
90,3
90,3
90,3
90,3
90,3
90,3
90,3
90,3
90,3
90,3
90,3
90,3
90,0
90,4
90,4
90,4
90,4
90,4
90,4
90,4
90,4
90,4
90,0
90,6
90,6
90,6
90,6
90,6
90,6
90,6
90,6
90,6
90,6
90,6
90,6
90,6
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,5
90,4
90,4
90,4
90,4
90,4
90,4
90,4
90,4
90,4
90,4
90,4
90,4
90,4
90,4
90,4
90,4
90,4
90,4
90,4
90,4
91,0
91,0
91,0
91,0
91,0
91,0
91,0
91,0
91,0
91,0
91,8
91,8
91,8
91,8
91,8
91,0
91,0
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,1
91,0
91,7
91,7
91,7
91,7
91,7
91,7
91,7
91,7
91,7
91,7
91,7
91,7
91,6
91,6
91,6
91,6
91,6
91,6
91,6
91,6
91,6
91,6
91,6
91,6
91,6
91,6
91,6
91,6
91,6
91,4
91,4
91,4
91,4
91,4
91,4
91,4
91,4
91,4
91,4
91,4
91,4
91,4
91,4
91,4
91,4
91,4
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,0
91,0
91,0
91,0
91,0
91,0
91,0
91,2
91,2
91,2
91,2
91,0
91,0
91,0
91,0
91,0
91,0
91,0
91,0
91,0
91,8
91,8
91,8
91,8
91,8
91,8
91,0
91,0
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,2
91,0
92,0
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,0
92,8
92,8
92,8
92,8
92,8
92,8
92,8
92,8
92,7
92,7
92,7
92,7
92,7
92,7
92,7
92,7
92,7
92,7
92,7
92,0
92,6
92,6
92,6
92,6
92,6
92,6
92,6
92,6
92,6
92,6
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,5
92,4
92,4
92,4
92,4
92,4
92,4
92,4
92,4
92,4
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,2
92,0
92,7
92,7
92,7
92,7
92,7
92,7
92,7
92,7
92,7
92,7
92,7
92,7
92,7
92,7
92,7
92,7
92,7
93,0
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,0
93,1
93,1
93,1
93,1
93,1
93,1
93,1
93,1
93,1
93,1
93,1
93,1
93,1
93,1
93,1
93,1
93,1
93,1
93,1
93,8
93,8
93,8
93,8
93,8
93,8
93,8
93,8
93,8
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,6
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,7
93,0
93,3
93,3
93,3
93,3
93,3
93,3
93,3
93,3
93,3
93,3
93,3
93,3
93,3
93,3
93,3
93,3
93,3
93,3
93,3
93,0
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,0
94,0
94,0
94,0
94,0
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,0
94,8
94,8
94,8
94,8
94,8
94,8
94,8
94,8
94,8
94,8
94,8
94,8
94,8
94,8
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,2
94,0
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,0
94,0
94,0
94,0
94,0
94,0
94,0
94,4
94,4
94,4
94,4
94,4
94,4
94,0
94,5
94,5
94,5
94,5
94,5
94,5
94,5
94,5
94,5
94,0
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,6
94,7
94,7
94,7
94,7
94,7
94,7
94,7
94,7
94,7
94,7
94,7
94,7
94,0
95,0
95,0
95,0
95,0
95,0
95,0
95,0
95,0
95,0
95,8
95,8
95,8
95,8
95,8
95,8
95,8
95,8
95,8
95,8
95,8
95,8
95,8
95,8
95,8
95,7
95,7
95,7
95,7
95,7
95,7
95,7
95,7
95,7
95,6
95,6
95,6
95,6
95,6
95,6
95,6
95,6
95,6
95,6
95,6
95,6
95,6
95,6
95,6
95,0
95,5
95,5
95,5
95,5
95,5
95,5
95,5
95,5
95,5
95,4
95,4
95,4
95,4
95,4
95,4
95,4
95,4
95,4
95,4
95,0
95,3
95,3
95,3
95,3
95,3
95,3
95,3
95,3
95,3
95,3
95,3
95,3
95,0
95,0
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,2
95,2
95,2
95,2
95,2
95,2
95,2
95,2
95,2
95,2
95,2
95,2
95,2
95,2
95,2
95,2
95,2
95,2
95,0
95,4
95,4
95,4
95,4
95,4
95,4
95,4
95,4
95,4
95,4
95,4
95,4
95,4
95,4
95,4
95,4
95,0
95,2
95,2
95,2
95,2
95,2
95,2
95,0
95,8
95,8
95,8
95,8
95,8
95,8
95,8
95,8
95,0
95,7
95,0
96,0
96,0
96,0
96,0
96,0
96,0
96,0
96,0
96,0
96,0
96,0
96,0
96,4
96,4
96,4
96,4
96,4
96,4
96,4
96,0
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,0
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,0
96,3
96,3
96,3
96,3
96,3
96,3
96,3
96,3
96,3
96,3
96,3
96,3
96,3
96,3
96,0
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,5
96,0
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,1
96,1
96,1
96,1
96,1
96,1
96,1
96,1
96,1
96,0
96,2
96,2
96,2
96,2
96,2
96,2
96,2
96,2
96,2
96,2
96,0
96,7
96,7
96,7
96,7
96,7
96,7
96,7
96,7
96,7
96,7
96,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,1
97,1
97,1
97,1
97,1
97,1
97,1
97,1
97,1
97,1
97,1
97,1
97,1
97,1
97,1
97,2
97,2
97,2
97,2
97,2
97,2
97,2
97,2
97,2
97,2
97,2
97,2
97,2
97,2
97,2
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,4
97,4
97,4
97,4
97,4
97,4
97,4
97,0
97,6
97,6
97,6
97,6
97,6
97,6
97,6
97,6
97,6
97,6
97,6
97,6
97,6
97,0
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,0
97,0
97,0
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,0
97,5
97,5
97,5
97,5
97,5
97,5
97,5
97,5
97,5
97,5
97,6
97,6
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,8
98,8
98,8
98,8
98,8
98,8
98,8
98,1
98,1
98,1
98,1
98,1
98,1
98,1
98,1
98,1
98,1
98,1
98,0
98,2
98,2
98,2
98,2
98,2
98,2
98,2
98,2
98,2
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,0
98,4
98,4
98,4
98,4
98,4
98,4
98,4
98,4
98,4
98,4
98,4
98,4
98,0
98,6
98,6
98,6
98,6
98,6
98,6
98,6
98,6
98,6
98,6
98,6
98,6
98,6
98,6
98,6
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,7
98,6
98,6
98,6
98,6
98,6
98,6
98,6
98,6
98,6
98,6
98,5
98,5
98,5
98,5
98,5
98,5
98,5
98,5
98,5
98,5
98,5
98,5
98,5
98,5
98,5
98,5
98,5
98,5
98,5
98,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,0
99,1
99,1
99,1
99,1
99,1
99,1
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,0
99,0
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,0
99,0
99,0
99,6
99,6
99,6
99,6
99,6
99,6
99,6
99,6
99,6
99,0
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,0
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,0
99,0
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,0
99,3
99,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,8
100,8
100,8
100,8
100,8
100,8
100,8
100,8
100,8
100,8
100,8
100,8
100,8
100,8
100,0
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,0
100,0
100,1
100,1
100,1
100,1
100,1
100,1
100,0
100,4
100,4
100,4
100,4
100,4
100,4
100,4
100,4
100,4
100,4
100,4
100,4
100,4
100,4
100,4
100,4
100,4
100,4
100,4
100,4
100,0
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,0
100,4
100,4
100,4
100,4
100,4
100,4
100,4
